material_x,cast_code,temperature,PS_02,UTS,elongation,RofA,Comp_C,Comp_Cr,Comp_Co,Comp_Al,Comp_Ti,Comp_Mo,Comp_W,Comp_Nb,Comp_Fe,Comp_B,Comp_V,Comp_Ni,Comp_Si,Comp_Mn,Comp_Cu,Comp_S,Comp_P,Comp_N,Comp_NbTa
35,242,400,545,682,17,63,0.3,1.1,0,0.003,0,1.35,0,0,0,0,0.27,0.44,0.27,0.7,0.11,0.012,0.012,0.0082,0
35,242,450,522,631,17,68,0.3,1.1,0,0.003,0,1.35,0,0,0,0,0.27,0.44,0.27,0.7,0.11,0.012,0.012,0.0082,0
35,242,500,497,574,19,73,0.3,1.1,0,0.003,0,1.35,0,0,0,0,0.27,0.44,0.27,0.7,0.11,0.012,0.012,0.0082,0
35,242,550,437,522,20,84,0.3,1.1,0,0.003,0,1.35,0,0,0,0,0.27,0.44,0.27,0.7,0.11,0.012,0.012,0.0082,0
35,242,600,358,451,27,89,0.3,1.1,0,0.003,0,1.35,0,0,0,0,0.27,0.44,0.27,0.7,0.11,0.012,0.012,0.0082,0
35,242,650,271,382,28,90,0.3,1.1,0,0.003,0,1.35,0,0,0,0,0.27,0.44,0.27,0.7,0.11,0.012,0.012,0.0082,0
34,243,20,575,720,19,58,0.17,1.31,0,0.004,0,1.02,0,0,0,0,0.28,0.11,0.39,0.6,0.11,0.02,0.022,0.0078,0
34,243,100,532,666,17,50,0.17,1.31,0,0.004,0,1.02,0,0,0,0,0.28,0.11,0.39,0.6,0.11,0.02,0.022,0.0078,0
34,243,200,478,611,17,59,0.17,1.31,0,0.004,0,1.02,0,0,0,0,0.28,0.11,0.39,0.6,0.11,0.02,0.022,0.0078,0
34,243,300,499,644,15,46,0.17,1.31,0,0.004,0,1.02,0,0,0,0,0.28,0.11,0.39,0.6,0.11,0.02,0.022,0.0078,0
34,243,400,456,605,10,22,0.17,1.31,0,0.004,0,1.02,0,0,0,0,0.28,0.11,0.39,0.6,0.11,0.02,0.022,0.0078,0
34,243,450,437,567,18,57,0.17,1.31,0,0.004,0,1.02,0,0,0,0,0.28,0.11,0.39,0.6,0.11,0.02,0.022,0.0078,0
34,243,500,423,528,20,66,0.17,1.31,0,0.004,0,1.02,0,0,0,0,0.28,0.11,0.39,0.6,0.11,0.02,0.022,0.0078,0
34,243,550,428,492,17,54,0.17,1.31,0,0.004,0,1.02,0,0,0,0,0.28,0.11,0.39,0.6,0.11,0.02,0.022,0.0078,0
34,243,600,368,425,21,73,0.17,1.31,0,0.004,0,1.02,0,0,0,0,0.28,0.11,0.39,0.6,0.11,0.02,0.022,0.0078,0
34,243,650,259,330,29,88,0.17,1.31,0,0.004,0,1.02,0,0,0,0,0.28,0.11,0.39,0.6,0.11,0.02,0.022,0.0078,0
34,244,20,570,710,15,36,0.14,1.06,0,0.003,0,0.96,0,0,0,0,0.23,0.13,0.34,0.73,0.08,0.009,0.01,0.0102,0
34,244,100,570,678,13,37,0.14,1.06,0,0.003,0,0.96,0,0,0,0,0.23,0.13,0.34,0.73,0.08,0.009,0.01,0.0102,0
34,244,200,536,645,12,36,0.14,1.06,0,0.003,0,0.96,0,0,0,0,0.23,0.13,0.34,0.73,0.08,0.009,0.01,0.0102,0
34,244,300,506,626,13,34,0.14,1.06,0,0.003,0,0.96,0,0,0,0,0.23,0.13,0.34,0.73,0.08,0.009,0.01,0.0102,0
34,244,400,487,600,16,49,0.14,1.06,0,0.003,0,0.96,0,0,0,0,0.23,0.13,0.34,0.73,0.08,0.009,0.01,0.0102,0
34,244,450,462,554,16,55,0.14,1.06,0,0.003,0,0.96,0,0,0,0,0.23,0.13,0.34,0.73,0.08,0.009,0.01,0.0102,0
34,244,500,442,518,14,45,0.14,1.06,0,0.003,0,0.96,0,0,0,0,0.23,0.13,0.34,0.73,0.08,0.009,0.01,0.0102,0
34,244,550,403,462,20,75,0.14,1.06,0,0.003,0,0.96,0,0,0,0,0.23,0.13,0.34,0.73,0.08,0.009,0.01,0.0102,0
34,244,600,345,397,28,81,0.14,1.06,0,0.003,0,0.96,0,0,0,0,0.23,0.13,0.34,0.73,0.08,0.009,0.01,0.0102,0
34,244,650,283,352,22,82,0.14,1.06,0,0.003,0,0.96,0,0,0,0,0.23,0.13,0.34,0.73,0.08,0.009,0.01,0.0102,0
34,245,20,545,690,18,46,0.18,1.07,0,0.02,0,1.03,0,0,0,0,0.3,0.1,0.37,0.66,0.12,0.017,0.018,0.0081,0
34,245,100,584,716,13,47,0.18,1.07,0,0.02,0,1.03,0,0,0,0,0.3,0.1,0.37,0.66,0.12,0.017,0.018,0.0081,0
34,245,200,572,714,14,48,0.18,1.07,0,0.02,0,1.03,0,0,0,0,0.3,0.1,0.37,0.66,0.12,0.017,0.018,0.0081,0
34,245,300,519,666,11,28,0.18,1.07,0,0.02,0,1.03,0,0,0,0,0.3,0.1,0.37,0.66,0.12,0.017,0.018,0.0081,0
34,245,400,482,629,16,50,0.18,1.07,0,0.02,0,1.03,0,0,0,0,0.3,0.1,0.37,0.66,0.12,0.017,0.018,0.0081,0
34,245,450,471,592,15,44,0.18,1.07,0,0.02,0,1.03,0,0,0,0,0.3,0.1,0.37,0.66,0.12,0.017,0.018,0.0081,0
34,245,500,444,546,17,62,0.18,1.07,0,0.02,0,1.03,0,0,0,0,0.3,0.1,0.37,0.66,0.12,0.017,0.018,0.0081,0
34,245,550,473,535,15,68,0.18,1.07,0,0.02,0,1.03,0,0,0,0,0.3,0.1,0.37,0.66,0.12,0.017,0.018,0.0081,0
34,245,600,359,416,19,77,0.18,1.07,0,0.02,0,1.03,0,0,0,0,0.3,0.1,0.37,0.66,0.12,0.017,0.018,0.0081,0
34,245,650,278,343,23,82,0.18,1.07,0,0.02,0,1.03,0,0,0,0,0.3,0.1,0.37,0.66,0.12,0.017,0.018,0.0081,0
34,246,20,515,680,16,50,0.16,1,0,0.002,0,0.92,0,0,0,0,0.24,0.19,0.47,0.62,0.15,0.01,0.01,0.0104,0
34,246,100,508,644,17,62,0.16,1,0,0.002,0,0.92,0,0,0,0,0.24,0.19,0.47,0.62,0.15,0.01,0.01,0.0104,0
34,246,200,494,623,14,40,0.16,1,0,0.002,0,0.92,0,0,0,0,0.24,0.19,0.47,0.62,0.15,0.01,0.01,0.0104,0
34,246,300,464,593,14,54,0.16,1,0,0.002,0,0.92,0,0,0,0,0.24,0.19,0.47,0.62,0.15,0.01,0.01,0.0104,0
34,246,400,440,580,15,53,0.16,1,0,0.002,0,0.92,0,0,0,0,0.24,0.19,0.47,0.62,0.15,0.01,0.01,0.0104,0
34,246,450,447,551,12,40,0.16,1,0,0.002,0,0.92,0,0,0,0,0.24,0.19,0.47,0.62,0.15,0.01,0.01,0.0104,0
34,246,500,421,504,16,58,0.16,1,0,0.002,0,0.92,0,0,0,0,0.24,0.19,0.47,0.62,0.15,0.01,0.01,0.0104,0
34,246,550,384,450,15,62,0.16,1,0,0.002,0,0.92,0,0,0,0,0.24,0.19,0.47,0.62,0.15,0.01,0.01,0.0104,0
34,246,600,335,389,17,77,0.16,1,0,0.002,0,0.92,0,0,0,0,0.24,0.19,0.47,0.62,0.15,0.01,0.01,0.0104,0
34,246,650,269,342,29,86,0.16,1,0,0.002,0,0.92,0,0,0,0,0.24,0.19,0.47,0.62,0.15,0.01,0.01,0.0104,0
34,247,20,650,790,16,49,0.18,1.09,0,0.016,0,1.12,0,0,0,0,0.28,0.11,0.37,0.61,0.07,0.018,0.019,0.0064,0
34,247,100,520,653,17,57,0.18,1.09,0,0.016,0,1.12,0,0,0,0,0.28,0.11,0.37,0.61,0.07,0.018,0.019,0.0064,0
34,247,200,516,644,15,51,0.18,1.09,0,0.016,0,1.12,0,0,0,0,0.28,0.11,0.37,0.61,0.07,0.018,0.019,0.0064,0
34,247,300,499,660,12,45,0.18,1.09,0,0.016,0,1.12,0,0,0,0,0.28,0.11,0.37,0.61,0.07,0.018,0.019,0.0064,0
34,247,400,530,655,14,42,0.18,1.09,0,0.016,0,1.12,0,0,0,0,0.28,0.11,0.37,0.61,0.07,0.018,0.019,0.0064,0
34,247,450,534,632,15,51,0.18,1.09,0,0.016,0,1.12,0,0,0,0,0.28,0.11,0.37,0.61,0.07,0.018,0.019,0.0064,0
34,247,500,440,540,13,51,0.18,1.09,0,0.016,0,1.12,0,0,0,0,0.28,0.11,0.37,0.61,0.07,0.018,0.019,0.0064,0
34,247,550,445,517,16,68,0.18,1.09,0,0.016,0,1.12,0,0,0,0,0.28,0.11,0.37,0.61,0.07,0.018,0.019,0.0064,0
34,247,600,403,466,19,74,0.18,1.09,0,0.016,0,1.12,0,0,0,0,0.28,0.11,0.37,0.61,0.07,0.018,0.019,0.0064,0
34,247,650,318,393,21,78,0.18,1.09,0,0.016,0,1.12,0,0,0,0,0.28,0.11,0.37,0.61,0.07,0.018,0.019,0.0064,0
34,248,20,570,720,17,62,0.16,1.16,0,0.003,0,0.97,0,0,0,0,0.23,0.13,0.52,0.79,0.11,0.008,0.01,0.0106,0
34,248,100,540,665,15,58,0.16,1.16,0,0.003,0,0.97,0,0,0,0,0.23,0.13,0.52,0.79,0.11,0.008,0.01,0.0106,0
34,248,200,522,638,13,40,0.16,1.16,0,0.003,0,0.97,0,0,0,0,0.23,0.13,0.52,0.79,0.11,0.008,0.01,0.0106,0
34,248,300,513,660,15,52,0.16,1.16,0,0.003,0,0.97,0,0,0,0,0.23,0.13,0.52,0.79,0.11,0.008,0.01,0.0106,0
34,248,400,499,632,18,53,0.16,1.16,0,0.003,0,0.97,0,0,0,0,0.23,0.13,0.52,0.79,0.11,0.008,0.01,0.0106,0
34,248,450,463,580,19,67,0.16,1.16,0,0.003,0,0.97,0,0,0,0,0.23,0.13,0.52,0.79,0.11,0.008,0.01,0.0106,0
34,248,500,453,535,19,70,0.16,1.16,0,0.003,0,0.97,0,0,0,0,0.23,0.13,0.52,0.79,0.11,0.008,0.01,0.0106,0
34,248,550,395,465,21,80,0.16,1.16,0,0.003,0,0.97,0,0,0,0,0.23,0.13,0.52,0.79,0.11,0.008,0.01,0.0106,0
34,248,600,338,405,26,84,0.16,1.16,0,0.003,0,0.97,0,0,0,0,0.23,0.13,0.52,0.79,0.11,0.008,0.01,0.0106,0
34,248,650,262,341,31,91,0.16,1.16,0,0.003,0,0.97,0,0,0,0,0.23,0.13,0.52,0.79,0.11,0.008,0.01,0.0106,0
34,249,20,525,680,19,64,0.18,1.22,0,0.002,0,0.89,0,0,0,0,0.23,0.23,0.39,0.63,0.17,0.012,0.012,0.0103,0
34,249,100,499,635,18,64,0.18,1.22,0,0.002,0,0.89,0,0,0,0,0.23,0.23,0.39,0.63,0.17,0.012,0.012,0.0103,0
34,249,200,462,603,18,61,0.18,1.22,0,0.002,0,0.89,0,0,0,0,0.23,0.23,0.39,0.63,0.17,0.012,0.012,0.0103,0
34,249,300,459,601,15,56,0.18,1.22,0,0.002,0,0.89,0,0,0,0,0.23,0.23,0.39,0.63,0.17,0.012,0.012,0.0103,0
34,249,400,473,587,14,51,0.18,1.22,0,0.002,0,0.89,0,0,0,0,0.23,0.23,0.39,0.63,0.17,0.012,0.012,0.0103,0
34,249,450,434,542,17,60,0.18,1.22,0,0.002,0,0.89,0,0,0,0,0.23,0.23,0.39,0.63,0.17,0.012,0.012,0.0103,0
34,249,500,414,498,16,66,0.18,1.22,0,0.002,0,0.89,0,0,0,0,0.23,0.23,0.39,0.63,0.17,0.012,0.012,0.0103,0
34,249,550,380,446,18,74,0.18,1.22,0,0.002,0,0.89,0,0,0,0,0.23,0.23,0.39,0.63,0.17,0.012,0.012,0.0103,0
34,249,600,323,386,25,81,0.18,1.22,0,0.002,0,0.89,0,0,0,0,0.23,0.23,0.39,0.63,0.17,0.012,0.012,0.0103,0
34,249,650,262,333,20,83,0.18,1.22,0,0.002,0,0.89,0,0,0,0,0.23,0.23,0.39,0.63,0.17,0.012,0.012,0.0103,0
34,250,20,555,680,20,69,0.15,1.17,0,0.003,0,0.98,0,0,0,0,0.23,0.12,0.52,0.78,0.08,0.009,0.01,0.0106,0
34,250,100,534,354,18,68,0.15,1.17,0,0.003,0,0.98,0,0,0,0,0.23,0.12,0.52,0.78,0.08,0.009,0.01,0.0106,0
34,250,200,501,619,18,70,0.15,1.17,0,0.003,0,0.98,0,0,0,0,0.23,0.12,0.52,0.78,0.08,0.009,0.01,0.0106,0
34,250,300,496,607,16,66,0.15,1.17,0,0.003,0,0.98,0,0,0,0,0.23,0.12,0.52,0.78,0.08,0.009,0.01,0.0106,0
34,250,400,480,582,18,68,0.15,1.17,0,0.003,0,0.98,0,0,0,0,0.23,0.12,0.52,0.78,0.08,0.009,0.01,0.0106,0
34,250,450,450,540,18,70,0.15,1.17,0,0.003,0,0.98,0,0,0,0,0.23,0.12,0.52,0.78,0.08,0.009,0.01,0.0106,0
34,250,500,433,505,19,75,0.15,1.17,0,0.003,0,0.98,0,0,0,0,0.23,0.12,0.52,0.78,0.08,0.009,0.01,0.0106,0
34,250,550,408,462,18,80,0.15,1.17,0,0.003,0,0.98,0,0,0,0,0.23,0.12,0.52,0.78,0.08,0.009,0.01,0.0106,0
34,250,600,344,397,25,87,0.15,1.17,0,0.003,0,0.98,0,0,0,0,0.23,0.12,0.52,0.78,0.08,0.009,0.01,0.0106,0
34,250,650,252,333,23,88,0.15,1.17,0,0.003,0,0.98,0,0,0,0,0.23,0.12,0.52,0.78,0.08,0.009,0.01,0.0106,0
36,251,20,262,551,50,79,0.071,20.75,0.32,0.39,0.32,0.03,0,0,0,0,0,32.43,0.71,1.28,0.1,0.005,0.019,0.0206,0
36,251,100,238,512,47,78,0.071,20.75,0.32,0.39,0.32,0.03,0,0,0,0,0,32.43,0.71,1.28,0.1,0.005,0.019,0.0206,0
36,251,200,216,488,42,76,0.071,20.75,0.32,0.39,0.32,0.03,0,0,0,0,0,32.43,0.71,1.28,0.1,0.005,0.019,0.0206,0
36,251,300,210,489,46,73,0.071,20.75,0.32,0.39,0.32,0.03,0,0,0,0,0,32.43,0.71,1.28,0.1,0.005,0.019,0.0206,0
36,251,400,194,495,48,69,0.071,20.75,0.32,0.39,0.32,0.03,0,0,0,0,0,32.43,0.71,1.28,0.1,0.005,0.019,0.0206,0
36,251,500,191,488,51,69,0.071,20.75,0.32,0.39,0.32,0.03,0,0,0,0,0,32.43,0.71,1.28,0.1,0.005,0.019,0.0206,0
36,251,600,181,450,47,70,0.071,20.75,0.32,0.39,0.32,0.03,0,0,0,0,0,32.43,0.71,1.28,0.1,0.005,0.019,0.0206,0
36,251,700,156,328,51,48,0.071,20.75,0.32,0.39,0.32,0.03,0,0,0,0,0,32.43,0.71,1.28,0.1,0.005,0.019,0.0206,0
36,251,800,124,199,95,65,0.071,20.75,0.32,0.39,0.32,0.03,0,0,0,0,0,32.43,0.71,1.28,0.1,0.005,0.019,0.0206,0
36,251,900,74,110,120,89,0.071,20.75,0.32,0.39,0.32,0.03,0,0,0,0,0,32.43,0.71,1.28,0.1,0.005,0.019,0.0206,0
36,251,1000,41,67,100,97,0.071,20.75,0.32,0.39,0.32,0.03,0,0,0,0,0,32.43,0.71,1.28,0.1,0.005,0.019,0.0206,0
36,252,20,229,553,51,76,0.06,21,0.54,0.25,0.49,0.002,0,0,0,0,0,32.34,0.43,1.12,0.09,0.008,0.011,0.022,0
36,252,100,196,510,49,74,0.06,21,0.54,0.25,0.49,0.002,0,0,0,0,0,32.34,0.43,1.12,0.09,0.008,0.011,0.022,0
36,252,200,193,488,44,73,0.06,21,0.54,0.25,0.49,0.002,0,0,0,0,0,32.34,0.43,1.12,0.09,0.008,0.011,0.022,0
36,252,300,165,483,46,67,0.06,21,0.54,0.25,0.49,0.002,0,0,0,0,0,32.34,0.43,1.12,0.09,0.008,0.011,0.022,0
36,252,400,160,489,50,68,0.06,21,0.54,0.25,0.49,0.002,0,0,0,0,0,32.34,0.43,1.12,0.09,0.008,0.011,0.022,0
36,252,500,149,480,51,64,0.06,21,0.54,0.25,0.49,0.002,0,0,0,0,0,32.34,0.43,1.12,0.09,0.008,0.011,0.022,0
36,252,600,151,449,49,67,0.06,21,0.54,0.25,0.49,0.002,0,0,0,0,0,32.34,0.43,1.12,0.09,0.008,0.011,0.022,0
36,252,700,129,340,43,37,0.06,21,0.54,0.25,0.49,0.002,0,0,0,0,0,32.34,0.43,1.12,0.09,0.008,0.011,0.022,0
36,252,800,119,202,76,62,0.06,21,0.54,0.25,0.49,0.002,0,0,0,0,0,32.34,0.43,1.12,0.09,0.008,0.011,0.022,0
36,252,900,75,117,82,79,0.06,21,0.54,0.25,0.49,0.002,0,0,0,0,0,32.34,0.43,1.12,0.09,0.008,0.011,0.022,0
36,252,1000,47,70,77,76,0.06,21,0.54,0.25,0.49,0.002,0,0,0,0,0,32.34,0.43,1.12,0.09,0.008,0.011,0.022,0
36,253,20,201,492,51,79,0.05,21.06,0.32,0.39,0.42,0.005,0,0,0,0,0,32.48,0.52,1.14,0.02,0.014,0.009,0.0162,0
36,253,100,180,455,49,79,0.05,21.06,0.32,0.39,0.42,0.005,0,0,0,0,0,32.48,0.52,1.14,0.02,0.014,0.009,0.0162,0
36,253,200,156,431,48,79,0.05,21.06,0.32,0.39,0.42,0.005,0,0,0,0,0,32.48,0.52,1.14,0.02,0.014,0.009,0.0162,0
36,253,300,150,424,48,76,0.05,21.06,0.32,0.39,0.42,0.005,0,0,0,0,0,32.48,0.52,1.14,0.02,0.014,0.009,0.0162,0
36,253,400,133,420,53,69,0.05,21.06,0.32,0.39,0.42,0.005,0,0,0,0,0,32.48,0.52,1.14,0.02,0.014,0.009,0.0162,0
36,253,500,129,412,56,69,0.05,21.06,0.32,0.39,0.42,0.005,0,0,0,0,0,32.48,0.52,1.14,0.02,0.014,0.009,0.0162,0
36,253,600,122,383,49,57,0.05,21.06,0.32,0.39,0.42,0.005,0,0,0,0,0,32.48,0.52,1.14,0.02,0.014,0.009,0.0162,0
36,253,700,115,305,35,34,0.05,21.06,0.32,0.39,0.42,0.005,0,0,0,0,0,32.48,0.52,1.14,0.02,0.014,0.009,0.0162,0
36,253,800,108,187,75,59,0.05,21.06,0.32,0.39,0.42,0.005,0,0,0,0,0,32.48,0.52,1.14,0.02,0.014,0.009,0.0162,0
36,253,900,55,104,104,78,0.05,21.06,0.32,0.39,0.42,0.005,0,0,0,0,0,32.48,0.52,1.14,0.02,0.014,0.009,0.0162,0
36,253,1000,42,59,90,77,0.05,21.06,0.32,0.39,0.42,0.005,0,0,0,0,0,32.48,0.52,1.14,0.02,0.014,0.009,0.0162,0
36,254,20,255,554,50,77,0.05,20.65,0.24,0.33,0.32,0.03,0,0,0,0,0,32.48,0.56,1.2,0.09,0.005,0.018,0.0231,0
36,254,100,239,512,46,78,0.05,20.65,0.24,0.33,0.32,0.03,0,0,0,0,0,32.48,0.56,1.2,0.09,0.005,0.018,0.0231,0
36,254,200,197,483,45,76,0.05,20.65,0.24,0.33,0.32,0.03,0,0,0,0,0,32.48,0.56,1.2,0.09,0.005,0.018,0.0231,0
36,254,300,178,478,46,72,0.05,20.65,0.24,0.33,0.32,0.03,0,0,0,0,0,32.48,0.56,1.2,0.09,0.005,0.018,0.0231,0
36,254,400,174,484,49,70,0.05,20.65,0.24,0.33,0.32,0.03,0,0,0,0,0,32.48,0.56,1.2,0.09,0.005,0.018,0.0231,0
36,254,500,187,482,49,67,0.05,20.65,0.24,0.33,0.32,0.03,0,0,0,0,0,32.48,0.56,1.2,0.09,0.005,0.018,0.0231,0
36,254,600,153,441,49,69,0.05,20.65,0.24,0.33,0.32,0.03,0,0,0,0,0,32.48,0.56,1.2,0.09,0.005,0.018,0.0231,0
36,254,700,174,331,49,51,0.05,20.65,0.24,0.33,0.32,0.03,0,0,0,0,0,32.48,0.56,1.2,0.09,0.005,0.018,0.0231,0
36,254,800,114,197,96,70,0.05,20.65,0.24,0.33,0.32,0.03,0,0,0,0,0,32.48,0.56,1.2,0.09,0.005,0.018,0.0231,0
36,254,900,71,110,116,86,0.05,20.65,0.24,0.33,0.32,0.03,0,0,0,0,0,32.48,0.56,1.2,0.09,0.005,0.018,0.0231,0
36,254,1000,41,66,103,97,0.05,20.65,0.24,0.33,0.32,0.03,0,0,0,0,0,32.48,0.56,1.2,0.09,0.005,0.018,0.0231,0
36,255,20,257,562,44,83,0.05,21.05,0.028,0.52,0.45,0.012,0,0,0,0,0,31.76,0.5,1.34,0.06,0.007,0.014,0.0114,0
36,255,100,224,514,44,81,0.05,21.05,0.028,0.52,0.45,0.012,0,0,0,0,0,31.76,0.5,1.34,0.06,0.007,0.014,0.0114,0
36,255,200,209,490,42,80,0.05,21.05,0.028,0.52,0.45,0.012,0,0,0,0,0,31.76,0.5,1.34,0.06,0.007,0.014,0.0114,0
36,255,300,235,489,42,76,0.05,21.05,0.028,0.52,0.45,0.012,0,0,0,0,0,31.76,0.5,1.34,0.06,0.007,0.014,0.0114,0
36,255,400,216,491,42,69,0.05,21.05,0.028,0.52,0.45,0.012,0,0,0,0,0,31.76,0.5,1.34,0.06,0.007,0.014,0.0114,0
36,255,500,188,462,44,66,0.05,21.05,0.028,0.52,0.45,0.012,0,0,0,0,0,31.76,0.5,1.34,0.06,0.007,0.014,0.0114,0
36,255,600,172,430,44,63,0.05,21.05,0.028,0.52,0.45,0.012,0,0,0,0,0,31.76,0.5,1.34,0.06,0.007,0.014,0.0114,0
36,255,700,181,338,34,34,0.05,21.05,0.028,0.52,0.45,0.012,0,0,0,0,0,31.76,0.5,1.34,0.06,0.007,0.014,0.0114,0
36,255,800,115,203,72,55,0.05,21.05,0.028,0.52,0.45,0.012,0,0,0,0,0,31.76,0.5,1.34,0.06,0.007,0.014,0.0114,0
36,255,900,64,102,100,71,0.05,21.05,0.028,0.52,0.45,0.012,0,0,0,0,0,31.76,0.5,1.34,0.06,0.007,0.014,0.0114,0
36,255,1000,35,58,128,89,0.05,21.05,0.028,0.52,0.45,0.012,0,0,0,0,0,31.76,0.5,1.34,0.06,0.007,0.014,0.0114,0
36,256,20,226,545,52,77,0.055,20.65,0.37,0.25,0.29,0.03,0,0,0,0,0,32.08,0.56,1.19,0.06,0.005,0.015,0.024,0
36,256,100,204,503,50,80,0.055,20.65,0.37,0.25,0.29,0.03,0,0,0,0,0,32.08,0.56,1.19,0.06,0.005,0.015,0.024,0
36,256,200,186,480,46,75,0.055,20.65,0.37,0.25,0.29,0.03,0,0,0,0,0,32.08,0.56,1.19,0.06,0.005,0.015,0.024,0
36,256,300,159,478,47,74,0.055,20.65,0.37,0.25,0.29,0.03,0,0,0,0,0,32.08,0.56,1.19,0.06,0.005,0.015,0.024,0
36,256,400,166,482,49,68,0.055,20.65,0.37,0.25,0.29,0.03,0,0,0,0,0,32.08,0.56,1.19,0.06,0.005,0.015,0.024,0
36,256,500,148,477,51,66,0.055,20.65,0.37,0.25,0.29,0.03,0,0,0,0,0,32.08,0.56,1.19,0.06,0.005,0.015,0.024,0
36,256,600,143,433,46,58,0.055,20.65,0.37,0.25,0.29,0.03,0,0,0,0,0,32.08,0.56,1.19,0.06,0.005,0.015,0.024,0
36,256,700,137,326,48,46,0.055,20.65,0.37,0.25,0.29,0.03,0,0,0,0,0,32.08,0.56,1.19,0.06,0.005,0.015,0.024,0
36,256,800,117,194,82,65,0.055,20.65,0.37,0.25,0.29,0.03,0,0,0,0,0,32.08,0.56,1.19,0.06,0.005,0.015,0.024,0
36,256,900,70,112,105,77,0.055,20.65,0.37,0.25,0.29,0.03,0,0,0,0,0,32.08,0.56,1.19,0.06,0.005,0.015,0.024,0
36,256,1000,42,68,89,80,0.055,20.65,0.37,0.25,0.29,0.03,0,0,0,0,0,32.08,0.56,1.19,0.06,0.005,0.015,0.024,0
37,257,20,241,563,48,74,0.08,20.31,0,0.34,0.35,0.031,0,0,0,0,0,31.46,0.23,0.92,0.06,0.001,0.009,0.018,0
37,257,500,156,488,50,66,0.08,20.31,0,0.34,0.35,0.031,0,0,0,0,0,31.46,0.23,0.92,0.06,0.001,0.009,0.018,0
37,257,550,153,477,52,67,0.08,20.31,0,0.34,0.35,0.031,0,0,0,0,0,31.46,0.23,0.92,0.06,0.001,0.009,0.018,0
37,257,600,153,458,47,62,0.08,20.31,0,0.34,0.35,0.031,0,0,0,0,0,31.46,0.23,0.92,0.06,0.001,0.009,0.018,0
37,257,650,146,421,44,54,0.08,20.31,0,0.34,0.35,0.031,0,0,0,0,0,31.46,0.23,0.92,0.06,0.001,0.009,0.018,0
37,257,700,144,371,42,47,0.08,20.31,0,0.34,0.35,0.031,0,0,0,0,0,31.46,0.23,0.92,0.06,0.001,0.009,0.018,0
37,257,750,168,281,53,62,0.08,20.31,0,0.34,0.35,0.031,0,0,0,0,0,31.46,0.23,0.92,0.06,0.001,0.009,0.018,0
37,257,800,133,218,73,67,0.08,20.31,0,0.34,0.35,0.031,0,0,0,0,0,31.46,0.23,0.92,0.06,0.001,0.009,0.018,0
38,258,20,235,578,48,76,0.06,20.9,0.33,0.46,0.43,0.11,0,0,0,0,0,34.45,0.44,0.95,0.08,0.008,0.014,0.013,0
38,258,100,190,533,49,74,0.06,20.9,0.33,0.46,0.43,0.11,0,0,0,0,0,34.45,0.44,0.95,0.08,0.008,0.014,0.013,0
38,258,200,164,504,46,72,0.06,20.9,0.33,0.46,0.43,0.11,0,0,0,0,0,34.45,0.44,0.95,0.08,0.008,0.014,0.013,0
38,258,300,150,497,47,67,0.06,20.9,0.33,0.46,0.43,0.11,0,0,0,0,0,34.45,0.44,0.95,0.08,0.008,0.014,0.013,0
38,258,400,148,503,49,62,0.06,20.9,0.33,0.46,0.43,0.11,0,0,0,0,0,34.45,0.44,0.95,0.08,0.008,0.014,0.013,0
38,258,500,168,502,50,62,0.06,20.9,0.33,0.46,0.43,0.11,0,0,0,0,0,34.45,0.44,0.95,0.08,0.008,0.014,0.013,0
38,258,600,140,464,48,64,0.06,20.9,0.33,0.46,0.43,0.11,0,0,0,0,0,34.45,0.44,0.95,0.08,0.008,0.014,0.013,0
38,258,700,124,365,53,52,0.06,20.9,0.33,0.46,0.43,0.11,0,0,0,0,0,34.45,0.44,0.95,0.08,0.008,0.014,0.013,0
38,258,800,118,212,106,71,0.06,20.9,0.33,0.46,0.43,0.11,0,0,0,0,0,34.45,0.44,0.95,0.08,0.008,0.014,0.013,0
38,258,900,72,119,113,84,0.06,20.9,0.33,0.46,0.43,0.11,0,0,0,0,0,34.45,0.44,0.95,0.08,0.008,0.014,0.013,0
38,258,1000,48,73,94,92,0.06,20.9,0.33,0.46,0.43,0.11,0,0,0,0,0,34.45,0.44,0.95,0.08,0.008,0.014,0.013,0
38,259,20,260,585,46,65,0.09,20.7,0.32,0.5,0.48,0.02,0,0,0,0,0,31.83,0.39,1.13,0.32,0.007,0.013,0.01,0
38,259,100,238,544,46,64,0.09,20.7,0.32,0.5,0.48,0.02,0,0,0,0,0,31.83,0.39,1.13,0.32,0.007,0.013,0.01,0
38,259,200,211,521,41,61,0.09,20.7,0.32,0.5,0.48,0.02,0,0,0,0,0,31.83,0.39,1.13,0.32,0.007,0.013,0.01,0
38,259,300,194,516,45,56,0.09,20.7,0.32,0.5,0.48,0.02,0,0,0,0,0,31.83,0.39,1.13,0.32,0.007,0.013,0.01,0
38,259,400,193,524,47,57,0.09,20.7,0.32,0.5,0.48,0.02,0,0,0,0,0,31.83,0.39,1.13,0.32,0.007,0.013,0.01,0
38,259,500,185,516,48,51,0.09,20.7,0.32,0.5,0.48,0.02,0,0,0,0,0,31.83,0.39,1.13,0.32,0.007,0.013,0.01,0
38,259,600,174,485,48,54,0.09,20.7,0.32,0.5,0.48,0.02,0,0,0,0,0,31.83,0.39,1.13,0.32,0.007,0.013,0.01,0
