material_x,cast_code,stress,temperature,fracture,elongation,RA,Comp_C,Comp_Cr,Comp_Co,Comp_Al,Comp_Ti,Comp_Mo,Comp_W,Comp_Nb,Comp_Fe,Comp_B,Comp_V,Comp_Ni,Comp_Si,Comp_Mn,Comp_Cu,Comp_S,Comp_P,Comp_N,Comp_NbTa
18,131,69,650,84.7,70,94,0.098,9.03,0,0.009,0,0.99,0,0,0,0,0,0.11,0.54,0.42,0.08,0.013,0.022,0.017,0
18,131,53,650,594.6,85,95,0.098,9.03,0,0.009,0,0.99,0,0,0,0,0,0.11,0.54,0.42,0.08,0.013,0.022,0.017,0
18,131,41,650,3861,60,94,0.098,9.03,0,0.009,0,0.99,0,0,0,0,0,0.11,0.54,0.42,0.08,0.013,0.022,0.017,0
18,131,37,650,6247.5,70,94,0.098,9.03,0,0.009,0,0.99,0,0,0,0,0,0.11,0.54,0.42,0.08,0.013,0.022,0.017,0
18,131,33,650,10676.2,71,94,0.098,9.03,0,0.009,0,0.99,0,0,0,0,0,0.11,0.54,0.42,0.08,0.013,0.022,0.017,0
18,131,29,650,21360.5,58,90,0.098,9.03,0,0.009,0,0.99,0,0,0,0,0,0.11,0.54,0.42,0.08,0.013,0.022,0.017,0
18,131,37,700,199.7,88,96,0.098,9.03,0,0.009,0,0.99,0,0,0,0,0,0.11,0.54,0.42,0.08,0.013,0.022,0.017,0
18,131,29,700,599.1,91,95,0.098,9.03,0,0.009,0,0.99,0,0,0,0,0,0.11,0.54,0.42,0.08,0.013,0.022,0.017,0
18,131,26,700,1064.6,81,94,0.098,9.03,0,0.009,0,0.99,0,0,0,0,0,0.11,0.54,0.42,0.08,0.013,0.022,0.017,0
18,131,22,700,2135.6,75,94,0.098,9.03,0,0.009,0,0.99,0,0,0,0,0,0.11,0.54,0.42,0.08,0.013,0.022,0.017,0
18,131,18,700,5188.6,67,89,0.098,9.03,0,0.009,0,0.99,0,0,0,0,0,0.11,0.54,0.42,0.08,0.013,0.022,0.017,0
18,132,157,550,16637,76,89,0.12,8.89,0,0.009,0,1,0,0,0,0,0,0.047,0.86,0.49,0.05,0.002,0.015,0.018,0
18,132,137,550,422.6,93,90,0.12,8.89,0,0.009,0,1,0,0,0,0,0,0.047,0.86,0.49,0.05,0.002,0.015,0.018,0
18,132,118,550,1509.4,64,91,0.12,8.89,0,0.009,0,1,0,0,0,0,0,0.047,0.86,0.49,0.05,0.002,0.015,0.018,0
18,132,108,550,2932.3,68,92,0.12,8.89,0,0.009,0,1,0,0,0,0,0,0.047,0.86,0.49,0.05,0.002,0.015,0.018,0
18,132,98,550,7850.8,56,92,0.12,8.89,0,0.009,0,1,0,0,0,0,0,0.047,0.86,0.49,0.05,0.002,0.015,0.018,0
18,132,88,550,24435.8,46,92,0.12,8.89,0,0.009,0,1,0,0,0,0,0,0.047,0.86,0.49,0.05,0.002,0.015,0.018,0
18,132,78,550,53267.7,85,92,0.12,8.89,0,0.009,0,1,0,0,0,0,0,0.047,0.86,0.49,0.05,0.002,0.015,0.018,0
18,132,108,600,88.1,81,93,0.12,8.89,0,0.009,0,1,0,0,0,0,0,0.047,0.86,0.49,0.05,0.002,0.015,0.018,0
18,132,88,600,382.8,84,94,0.12,8.89,0,0.009,0,1,0,0,0,0,0,0.047,0.86,0.49,0.05,0.002,0.015,0.018,0
18,132,69,600,2753.7,68,93,0.12,8.89,0,0.009,0,1,0,0,0,0,0,0.047,0.86,0.49,0.05,0.002,0.015,0.018,0
18,132,61,600,6074,87,94,0.12,8.89,0,0.009,0,1,0,0,0,0,0,0.047,0.86,0.49,0.05,0.002,0.015,0.018,0
18,132,53,600,14769.9,44,92,0.12,8.89,0,0.009,0,1,0,0,0,0,0,0.047,0.86,0.49,0.05,0.002,0.015,0.018,0
18,132,47,600,38532.6,86,93,0.12,8.89,0,0.009,0,1,0,0,0,0,0,0.047,0.86,0.49,0.05,0.002,0.015,0.018,0
18,132,41,600,99083.2,54,92,0.12,8.89,0,0.009,0,1,0,0,0,0,0,0.047,0.86,0.49,0.05,0.002,0.015,0.018,0
18,132,69,650,65.6,75,94,0.12,8.89,0,0.009,0,1,0,0,0,0,0,0.047,0.86,0.49,0.05,0.002,0.015,0.018,0
18,132,53,650,343.2,78,95,0.12,8.89,0,0.009,0,1,0,0,0,0,0,0.047,0.86,0.49,0.05,0.002,0.015,0.018,0
18,132,41,650,2599.2,60,95,0.12,8.89,0,0.009,0,1,0,0,0,0,0,0.047,0.86,0.49,0.05,0.002,0.015,0.018,0
18,132,37,650,5033.3,56,92,0.12,8.89,0,0.009,0,1,0,0,0,0,0,0.047,0.86,0.49,0.05,0.002,0.015,0.018,0
18,132,33,650,9435.7,61,94,0.12,8.89,0,0.009,0,1,0,0,0,0,0,0.047,0.86,0.49,0.05,0.002,0.015,0.018,0
18,132,29,650,18773,67,92,0.12,8.89,0,0.009,0,1,0,0,0,0,0,0.047,0.86,0.49,0.05,0.002,0.015,0.018,0
18,132,37,700,127.4,69,95,0.12,8.89,0,0.009,0,1,0,0,0,0,0,0.047,0.86,0.49,0.05,0.002,0.015,0.018,0
18,132,29,700,408,130,96,0.12,8.89,0,0.009,0,1,0,0,0,0,0,0.047,0.86,0.49,0.05,0.002,0.015,0.018,0
18,132,26,700,743.5,52,93,0.12,8.89,0,0.009,0,1,0,0,0,0,0,0.047,0.86,0.49,0.05,0.002,0.015,0.018,0
18,132,22,700,1928.4,100,92,0.12,8.89,0,0.009,0,1,0,0,0,0,0,0.047,0.86,0.49,0.05,0.002,0.015,0.018,0
18,132,18,700,3787.5,90,92,0.12,8.89,0,0.009,0,1,0,0,0,0,0,0.047,0.86,0.49,0.05,0.002,0.015,0.018,0
18,133,157,550,182.5,97,93,0.11,9.15,0,0.011,0,1.05,0,0,0,0,0,0.1,0.59,0.41,0.02,0.009,0.017,0.018,0
18,133,137,550,614,76,92,0.11,9.15,0,0.011,0,1.05,0,0,0,0,0,0.1,0.59,0.41,0.02,0.009,0.017,0.018,0
18,133,118,550,2104.6,70,92,0.11,9.15,0,0.011,0,1.05,0,0,0,0,0,0.1,0.59,0.41,0.02,0.009,0.017,0.018,0
18,133,108,550,4676.6,53,92,0.11,9.15,0,0.011,0,1.05,0,0,0,0,0,0.1,0.59,0.41,0.02,0.009,0.017,0.018,0
18,133,98,550,10727.7,71,93,0.11,9.15,0,0.011,0,1.05,0,0,0,0,0,0.1,0.59,0.41,0.02,0.009,0.017,0.018,0
18,133,88,550,36885.5,45,91,0.11,9.15,0,0.011,0,1.05,0,0,0,0,0,0.1,0.59,0.41,0.02,0.009,0.017,0.018,0
18,133,78,550,91733.6,46,91,0.11,9.15,0,0.011,0,1.05,0,0,0,0,0,0.1,0.59,0.41,0.02,0.009,0.017,0.018,0
18,133,108,600,103.6,95,98,0.11,9.15,0,0.011,0,1.05,0,0,0,0,0,0.1,0.59,0.41,0.02,0.009,0.017,0.018,0
18,133,88,600,466,88,94,0.11,9.15,0,0.011,0,1.05,0,0,0,0,0,0.1,0.59,0.41,0.02,0.009,0.017,0.018,0
18,133,69,600,3729.2,68,94,0.11,9.15,0,0.011,0,1.05,0,0,0,0,0,0.1,0.59,0.41,0.02,0.009,0.017,0.018,0
18,133,61,600,9790.3,71,94,0.11,9.15,0,0.011,0,1.05,0,0,0,0,0,0.1,0.59,0.41,0.02,0.009,0.017,0.018,0
18,133,53,600,16437.1,38,94,0.11,9.15,0,0.011,0,1.05,0,0,0,0,0,0.1,0.59,0.41,0.02,0.009,0.017,0.018,0
18,133,47,600,54356.7,34,90,0.11,9.15,0,0.011,0,1.05,0,0,0,0,0,0.1,0.59,0.41,0.02,0.009,0.017,0.018,0
18,133,69,650,68.5,66,95,0.11,9.15,0,0.011,0,1.05,0,0,0,0,0,0.1,0.59,0.41,0.02,0.009,0.017,0.018,0
18,133,53,650,376.4,64,95,0.11,9.15,0,0.011,0,1.05,0,0,0,0,0,0.1,0.59,0.41,0.02,0.009,0.017,0.018,0
18,133,41,650,2534.4,88,95,0.11,9.15,0,0.011,0,1.05,0,0,0,0,0,0.1,0.59,0.41,0.02,0.009,0.017,0.018,0
18,133,37,650,3605.8,74,95,0.11,9.15,0,0.011,0,1.05,0,0,0,0,0,0.1,0.59,0.41,0.02,0.009,0.017,0.018,0
18,133,33,650,5210.5,55,95,0.11,9.15,0,0.011,0,1.05,0,0,0,0,0,0.1,0.59,0.41,0.02,0.009,0.017,0.018,0
18,133,29,650,10525,62,95,0.11,9.15,0,0.011,0,1.05,0,0,0,0,0,0.1,0.59,0.41,0.02,0.009,0.017,0.018,0
18,133,37,700,115.7,112,97,0.11,9.15,0,0.011,0,1.05,0,0,0,0,0,0.1,0.59,0.41,0.02,0.009,0.017,0.018,0
18,133,29,700,355.2,72,93,0.11,9.15,0,0.011,0,1.05,0,0,0,0,0,0.1,0.59,0.41,0.02,0.009,0.017,0.018,0
18,133,26,700,558.8,83,96,0.11,9.15,0,0.011,0,1.05,0,0,0,0,0,0.1,0.59,0.41,0.02,0.009,0.017,0.018,0
18,133,22,700,1095.2,81,96,0.11,9.15,0,0.011,0,1.05,0,0,0,0,0,0.1,0.59,0.41,0.02,0.009,0.017,0.018,0
18,133,18,700,2268.6,82,96,0.11,9.15,0,0.011,0,1.05,0,0,0,0,0,0.1,0.59,0.41,0.02,0.009,0.017,0.018,0
18,134,157,550,124.6,66,90,0.12,8.72,0,0.002,0,0.96,0,0,0,0,0,0.07,0.66,0.47,0.05,0.006,0.019,0.0174,0
18,134,137,550,322.8,77,91,0.12,8.72,0,0.002,0,0.96,0,0,0,0,0,0.07,0.66,0.47,0.05,0.006,0.019,0.0174,0
18,134,118,550,1081,75,92,0.12,8.72,0,0.002,0,0.96,0,0,0,0,0,0.07,0.66,0.47,0.05,0.006,0.019,0.0174,0
18,134,108,550,2428.8,89,93,0.12,8.72,0,0.002,0,0.96,0,0,0,0,0,0.07,0.66,0.47,0.05,0.006,0.019,0.0174,0
18,134,98,550,5019.6,90,94,0.12,8.72,0,0.002,0,0.96,0,0,0,0,0,0.07,0.66,0.47,0.05,0.006,0.019,0.0174,0
18,134,88,550,15286,83,94,0.12,8.72,0,0.002,0,0.96,0,0,0,0,0,0.07,0.66,0.47,0.05,0.006,0.019,0.0174,0
18,134,78,550,43661,69,93,0.12,8.72,0,0.002,0,0.96,0,0,0,0,0,0.07,0.66,0.47,0.05,0.006,0.019,0.0174,0
18,134,108,600,58,80,93,0.12,8.72,0,0.002,0,0.96,0,0,0,0,0,0.07,0.66,0.47,0.05,0.006,0.019,0.0174,0
18,134,88,600,235.9,65,94,0.12,8.72,0,0.002,0,0.96,0,0,0,0,0,0.07,0.66,0.47,0.05,0.006,0.019,0.0174,0
18,134,69,600,1735.7,89,94,0.12,8.72,0,0.002,0,0.96,0,0,0,0,0,0.07,0.66,0.47,0.05,0.006,0.019,0.0174,0
18,134,61,600,5141,56,95,0.12,8.72,0,0.002,0,0.96,0,0,0,0,0,0.07,0.66,0.47,0.05,0.006,0.019,0.0174,0
18,134,53,600,15024.9,55,95,0.12,8.72,0,0.002,0,0.96,0,0,0,0,0,0.07,0.66,0.47,0.05,0.006,0.019,0.0174,0
18,134,47,600,37488.6,44,94,0.12,8.72,0,0.002,0,0.96,0,0,0,0,0,0.07,0.66,0.47,0.05,0.006,0.019,0.0174,0
18,134,69,650,57.2,91,96,0.12,8.72,0,0.002,0,0.96,0,0,0,0,0,0.07,0.66,0.47,0.05,0.006,0.019,0.0174,0
18,134,53,650,261.6,69,96,0.12,8.72,0,0.002,0,0.96,0,0,0,0,0,0.07,0.66,0.47,0.05,0.006,0.019,0.0174,0
18,134,41,650,2158,89,96,0.12,8.72,0,0.002,0,0.96,0,0,0,0,0,0.07,0.66,0.47,0.05,0.006,0.019,0.0174,0
18,134,37,650,7763.9,49,94,0.12,8.72,0,0.002,0,0.96,0,0,0,0,0,0.07,0.66,0.47,0.05,0.006,0.019,0.0174,0
18,134,33,650,14475.9,53,94,0.12,8.72,0,0.002,0,0.96,0,0,0,0,0,0.07,0.66,0.47,0.05,0.006,0.019,0.0174,0
18,134,29,650,27255,76,93,0.12,8.72,0,0.002,0,0.96,0,0,0,0,0,0.07,0.66,0.47,0.05,0.006,0.019,0.0174,0
18,134,37,700,159.3,76,97,0.12,8.72,0,0.002,0,0.96,0,0,0,0,0,0.07,0.66,0.47,0.05,0.006,0.019,0.0174,0
18,134,29,700,717.2,78,96,0.12,8.72,0,0.002,0,0.96,0,0,0,0,0,0.07,0.66,0.47,0.05,0.006,0.019,0.0174,0
18,134,26,700,1257.4,55,95,0.12,8.72,0,0.002,0,0.96,0,0,0,0,0,0.07,0.66,0.47,0.05,0.006,0.019,0.0174,0
18,134,22,700,3783.4,64,93,0.12,8.72,0,0.002,0,0.96,0,0,0,0,0,0.07,0.66,0.47,0.05,0.006,0.019,0.0174,0
18,134,18,700,8663.9,78,93,0.12,8.72,0,0.002,0,0.96,0,0,0,0,0,0.07,0.66,0.47,0.05,0.006,0.019,0.0174,0
18,135,157,550,84.4,72,90,0.12,8.5,0,0.002,0,0.96,0,0,0,0,0,0.075,0.34,0.43,0.02,0.005,0.014,0.017,0
18,135,137,550,237.7,73,90,0.12,8.5,0,0.002,0,0.96,0,0,0,0,0,0.075,0.34,0.43,0.02,0.005,0.014,0.017,0
18,135,118,550,1149.2,78,92,0.12,8.5,0,0.002,0,0.96,0,0,0,0,0,0.075,0.34,0.43,0.02,0.005,0.014,0.017,0
18,135,108,550,2186.9,80,91,0.12,8.5,0,0.002,0,0.96,0,0,0,0,0,0.075,0.34,0.43,0.02,0.005,0.014,0.017,0
18,135,98,550,5921.7,74,92,0.12,8.5,0,0.002,0,0.96,0,0,0,0,0,0.075,0.34,0.43,0.02,0.005,0.014,0.017,0
18,135,88,550,13784.5,92,92,0.12,8.5,0,0.002,0,0.96,0,0,0,0,0,0.075,0.34,0.43,0.02,0.005,0.014,0.017,0
18,135,78,550,27941.4,53,91,0.12,8.5,0,0.002,0,0.96,0,0,0,0,0,0.075,0.34,0.43,0.02,0.005,0.014,0.017,0
18,135,69,550,100774.6,43,89,0.12,8.5,0,0.002,0,0.96,0,0,0,0,0,0.075,0.34,0.43,0.02,0.005,0.014,0.017,0
18,135,108,600,54,103,93,0.12,8.5,0,0.002,0,0.96,0,0,0,0,0,0.075,0.34,0.43,0.02,0.005,0.014,0.017,0
18,135,88,600,250.4,89,93,0.12,8.5,0,0.002,0,0.96,0,0,0,0,0,0.075,0.34,0.43,0.02,0.005,0.014,0.017,0
18,135,69,600,1724.8,80,92,0.12,8.5,0,0.002,0,0.96,0,0,0,0,0,0.075,0.34,0.43,0.02,0.005,0.014,0.017,0
18,135,61,600,3884.3,78,93,0.12,8.5,0,0.002,0,0.96,0,0,0,0,0,0.075,0.34,0.43,0.02,0.005,0.014,0.017,0
18,135,53,600,9468.8,72,93,0.12,8.5,0,0.002,0,0.96,0,0,0,0,0,0.075,0.34,0.43,0.02,0.005,0.014,0.017,0
18,135,47,600,23319.2,85,92,0.12,8.5,0,0.002,0,0.96,0,0,0,0,0,0.075,0.34,0.43,0.02,0.005,0.014,0.017,0
18,135,41,600,51324.5,44,90,0.12,8.5,0,0.002,0,0.96,0,0,0,0,0,0.075,0.34,0.43,0.02,0.005,0.014,0.017,0
18,135,69,650,57.1,94,94,0.12,8.5,0,0.002,0,0.96,0,0,0,0,0,0.075,0.34,0.43,0.02,0.005,0.014,0.017,0
18,135,53,650,319.9,110,93,0.12,8.5,0,0.002,0,0.96,0,0,0,0,0,0.075,0.34,0.43,0.02,0.005,0.014,0.017,0
18,135,41,650,1797.4,75,92,0.12,8.5,0,0.002,0,0.96,0,0,0,0,0,0.075,0.34,0.43,0.02,0.005,0.014,0.017,0
18,135,37,650,2927.2,74,91,0.12,8.5,0,0.002,0,0.96,0,0,0,0,0,0.075,0.34,0.43,0.02,0.005,0.014,0.017,0
18,135,33,650,5624.6,58,89,0.12,8.5,0,0.002,0,0.96,0,0,0,0,0,0.075,0.34,0.43,0.02,0.005,0.014,0.017,0
18,135,29,650,13361.4,65,87,0.12,8.5,0,0.002,0,0.96,0,0,0,0,0,0.075,0.34,0.43,0.02,0.005,0.014,0.017,0
18,135,37,700,164.3,75,94,0.12,8.5,0,0.002,0,0.96,0,0,0,0,0,0.075,0.34,0.43,0.02,0.005,0.014,0.017,0
18,135,29,700,561.6,116,94,0.12,8.5,0,0.002,0,0.96,0,0,0,0,0,0.075,0.34,0.43,0.02,0.005,0.014,0.017,0
18,135,26,700,901.2,93,92,0.12,8.5,0,0.002,0,0.96,0,0,0,0,0,0.075,0.34,0.43,0.02,0.005,0.014,0.017,0
18,135,22,700,2837.8,78,90,0.12,8.5,0,0.002,0,0.96,0,0,0,0,0,0.075,0.34,0.43,0.02,0.005,0.014,0.017,0
18,135,18,700,11278.4,49,55,0.12,8.5,0,0.002,0,0.96,0,0,0,0,0,0.075,0.34,0.43,0.02,0.005,0.014,0.017,0
19,136,490,450,54.8,40,70,0.12,0.64,0,0.006,0,0.51,0,0,0,0,0,0.04,0.25,0.48,0.04,0.012,0.008,0.013,0
19,136,471,450,661.9,31,40,0.12,0.64,0,0.006,0,0.51,0,0,0,0,0,0.04,0.25,0.48,0.04,0.012,0.008,0.013,0
19,136,451,450,13415.4,24,25,0.12,0.64,0,0.006,0,0.51,0,0,0,0,0,0.04,0.25,0.48,0.04,0.012,0.008,0.013,0
19,136,431,450,23646.8,22,26,0.12,0.64,0,0.006,0,0.51,0,0,0,0,0,0.04,0.25,0.48,0.04,0.012,0.008,0.013,0
19,136,412,450,29624.2,19,20,0.12,0.64,0,0.006,0,0.51,0,0,0,0,0,0.04,0.25,0.48,0.04,0.012,0.008,0.013,0
19,136,392,450,37025.4,11,10,0.12,0.64,0,0.006,0,0.51,0,0,0,0,0,0.04,0.25,0.48,0.04,0.012,0.008,0.013,0
19,136,373,450,58022.9,14,15,0.12,0.64,0,0.006,0,0.51,0,0,0,0,0,0.04,0.25,0.48,0.04,0.012,0.008,0.013,0
19,136,333,450,95907.3,11,11,0.12,0.64,0,0.006,0,0.51,0,0,0,0,0,0.04,0.25,0.48,0.04,0.012,0.008,0.013,0
19,136,412,500,342,35,52,0.12,0.64,0,0.006,0,0.51,0,0,0,0,0,0.04,0.25,0.48,0.04,0.012,0.008,0.013,0
19,136,333,500,2567.6,19,22,0.12,0.64,0,0.006,0,0.51,0,0,0,0,0,0.04,0.25,0.48,0.04,0.012,0.008,0.013,0
19,136,294,500,5499.6,18,19,0.12,0.64,0,0.006,0,0.51,0,0,0,0,0,0.04,0.25,0.48,0.04,0.012,0.008,0.013,0
19,136,265,500,8569.4,14,15,0.12,0.64,0,0.006,0,0.51,0,0,0,0,0,0.04,0.25,0.48,0.04,0.012,0.008,0.013,0
19,136,235,500,14229.9,10,17,0.12,0.64,0,0.006,0,0.51,0,0,0,0,0,0.04,0.25,0.48,0.04,0.012,0.008,0.013,0
19,136,196,500,29084.3,12,12,0.12,0.64,0,0.006,0,0.51,0,0,0,0,0,0.04,0.25,0.48,0.04,0.012,0.008,0.013,0
19,136,157,500,66981.7,9,16,0.12,0.64,0,0.006,0,0.51,0,0,0,0,0,0.04,0.25,0.48,0.04,0.012,0.008,0.013,0
19,136,294,550,97.1,29,50,0.12,0.64,0,0.006,0,0.51,0,0,0,0,0,0.04,0.25,0.48,0.04,0.012,0.008,0.013,0
19,136,235,550,486,24,36,0.12,0.64,0,0.006,0,0.51,0,0,0,0,0,0.04,0.25,0.48,0.04,0.012,0.008,0.013,0
19,136,196,550,994.2,23,31,0.12,0.64,0,0.006,0,0.51,0,0,0,0,0,0.04,0.25,0.48,0.04,0.012,0.008,0.013,0
19,136,157,550,2211.7,28,32,0.12,0.64,0,0.006,0,0.51,0,0,0,0,0,0.04,0.25,0.48,0.04,0.012,0.008,0.013,0
19,136,118,550,5825.6,34,38,0.12,0.64,0,0.006,0,0.51,0,0,0,0,0,0.04,0.25,0.48,0.04,0.012,0.008,0.013,0
19,136,88,550,17541.7,20,46,0.12,0.64,0,0.006,0,0.51,0,0,0,0,0,0.04,0.25,0.48,0.04,0.012,0.008,0.013,0
19,136,69,550,54735.6,19,31,0.12,0.64,0,0.006,0,0.51,0,0,0,0,0,0.04,0.25,0.48,0.04,0.012,0.008,0.013,0
19,136,53,550,138687.9,16,27,0.12,0.64,0,0.006,0,0.51,0,0,0,0,0,0.04,0.25,0.48,0.04,0.012,0.008,0.013,0
19,136,157,600,67,69,76,0.12,0.64,0,0.006,0,0.51,0,0,0,0,0,0.04,0.25,0.48,0.04,0.012,0.008,0.013,0
19,136,88,600,648.8,36,77,0.12,0.64,0,0.006,0,0.51,0,0,0,0,0,0.04,0.25,0.48,0.04,0.012,0.008,0.013,0
19,136,69,600,1670.8,54,71,0.12,0.64,0,0.006,0,0.51,0,0,0,0,0,0.04,0.25,0.48,0.04,0.012,0.008,0.013,0
19,136,53,600,4044.5,62,69,0.12,0.64,0,0.006,0,0.51,0,0,0,0,0,0.04,0.25,0.48,0.04,0.012,0.008,0.013,0
19,136,490,450,54.8,40,70,0.12,0.64,0,0.006,0,0.51,0,0,0,0,0,0.04,0.25,0.48,0.04,0.012,0.008,0.013,0
19,136,471,450,6661.9,31,40,0.12,0.64,0,0.006,0,0.51,0,0,0,0,0,0.04,0.25,0.48,0.04,0.012,0.008,0.013,0
19,136,392,450,37025.4,11,10,0.12,0.64,0,0.006,0,0.51,0,0,0,0,0,0.04,0.25,0.48,0.04,0.012,0.008,0.013,0
19,136,88,600,648.8,36,77,0.12,0.64,0,0.006,0,0.51,0,0,0,0,0,0.04,0.25,0.48,0.04,0.012,0.008,0.013,0
19,137,412,450,12.6,47,77,0.16,0.61,0,0.006,0,0.51,0,0,0,0,0,0.035,0.24,0.49,0.04,0.007,0.012,0.0086,0
19,137,392,450,3186.7,46,52,0.16,0.61,0,0.006,0,0.51,0,0,0,0,0,0.035,0.24,0.49,0.04,0.007,0.012,0.0086,0
19,137,373,450,9125.6,38,40,0.16,0.61,0,0.006,0,0.51,0,0,0,0,0,0.035,0.24,0.49,0.04,0.007,0.012,0.0086,0
19,137,333,450,35197.3,21,24,0.16,0.61,0,0.006,0,0.51,0,0,0,0,0,0.035,0.24,0.49,0.04,0.007,0.012,0.0086,0
19,137,294,450,75427.3,15,18,0.16,0.61,0,0.006,0,0.51,0,0,0,0,0,0.035,0.24,0.49,0.04,0.007,0.012,0.0086,0
19,137,265,450,155361,12,18,0.16,0.61,0,0.006,0,0.51,0,0,0,0,0,0.035,0.24,0.49,0.04,0.007,0.012,0.0086,0
19,137,333,500,292,43,53,0.16,0.61,0,0.006,0,0.51,0,0,0,0,0,0.035,0.24,0.49,0.04,0.007,0.012,0.0086,0
19,137,294,500,1583.3,30,32,0.16,0.61,0,0.006,0,0.51,0,0,0,0,0,0.035,0.24,0.49,0.04,0.007,0.012,0.0086,0
19,137,265,500,3145.6,23,22,0.16,0.61,0,0.006,0,0.51,0,0,0,0,0,0.035,0.24,0.49,0.04,0.007,0.012,0.0086,0
19,137,235,500,9159.6,16,19,0.16,0.61,0,0.006,0,0.51,0,0,0,0,0,0.035,0.24,0.49,0.04,0.007,0.012,0.0086,0
19,137,196,500,21978.5,13,16,0.16,0.61,0,0.006,0,0.51,0,0,0,0,0,0.035,0.24,0.49,0.04,0.007,0.012,0.0086,0
19,137,157,500,54569.4,10,14,0.16,0.61,0,0.006,0,0.51,0,0,0,0,0,0.035,0.24,0.49,0.04,0.007,0.012,0.0086,0
19,137,137,500,84157.7,14,19,0.16,0.61,0,0.006,0,0.51,0,0,0,0,0,0.035,0.24,0.49,0.04,0.007,0.012,0.0086,0
19,137,294,550,4.1,44,81,0.16,0.61,0,0.006,0,0.51,0,0,0,0,0,0.035,0.24,0.49,0.04,0.007,0.012,0.0086,0
19,137,235,550,201.8,28,46,0.16,0.61,0,0.006,0,0.51,0,0,0,0,0,0.035,0.24,0.49,0.04,0.007,0.012,0.0086,0
19,137,196,550,721.2,29,37,0.16,0.61,0,0.006,0,0.51,0,0,0,0,0,0.035,0.24,0.49,0.04,0.007,0.012,0.0086,0
19,137,157,550,1927.9,31,43,0.16,0.61,0,0.006,0,0.51,0,0,0,0,0,0.035,0.24,0.49,0.04,0.007,0.012,0.0086,0
19,137,118,550,5405,27,46,0.16,0.61,0,0.006,0,0.51,0,0,0,0,0,0.035,0.24,0.49,0.04,0.007,0.012,0.0086,0
19,137,88,550,13493,28,39,0.16,0.61,0,0.006,0,0.51,0,0,0,0,0,0.035,0.24,0.49,0.04,0.007,0.012,0.0086,0
19,137,69,550,43039.1,24,35,0.16,0.61,0,0.006,0,0.51,0,0,0,0,0,0.035,0.24,0.49,0.04,0.007,0.012,0.0086,0
19,137,59,550,79500.3,26,36,0.16,0.61,0,0.006,0,0.51,0,0,0,0,0,0.035,0.24,0.49,0.04,0.007,0.012,0.0086,0
19,137,157,600,21.9,46,75,0.16,0.61,0,0.006,0,0.51,0,0,0,0,0,0.035,0.24,0.49,0.04,0.007,0.012,0.0086,0
19,137,88,600,553.7,44,63,0.16,0.61,0,0.006,0,0.51,0,0,0,0,0,0.035,0.24,0.49,0.04,0.007,0.012,0.0086,0
19,137,69,600,1558.9,28,61,0.16,0.61,0,0.006,0,0.51,0,0,0,0,0,0.035,0.24,0.49,0.04,0.007,0.012,0.0086,0
19,137,53,600,3934.6,33,67,0.16,0.61,0,0.006,0,0.51,0,0,0,0,0,0.035,0.24,0.49,0.04,0.007,0.012,0.0086,0
19,138,412,450,7753.7,36,59,0.12,0.59,0,0.006,0,0.51,0,0,0,0,0,0.03,0.25,0.43,0.03,0.011,0.006,0.015,0
19,138,392,450,27489.4,28,46,0.12,0.59,0,0.006,0,0.51,0,0,0,0,0,0.03,0.25,0.43,0.03,0.011,0.006,0.015,0
19,138,373,450,49965.4,23,31,0.12,0.59,0,0.006,0,0.51,0,0,0,0,0,0.03,0.25,0.43,0.03,0.011,0.006,0.015,0
19,138,333,450,99081.6,16,18,0.12,0.59,0,0.006,0,0.51,0,0,0,0,0,0.03,0.25,0.43,0.03,0.011,0.006,0.015,0
19,138,333,500,1240.7,35,55,0.12,0.59,0,0.006,0,0.51,0,0,0,0,0,0.03,0.25,0.43,0.03,0.011,0.006,0.015,0
19,138,294,500,3609.2,29,35,0.12,0.59,0,0.006,0,0.51,0,0,0,0,0,0.03,0.25,0.43,0.03,0.011,0.006,0.015,0
19,138,265,500,6712.3,27,30,0.12,0.59,0,0.006,0,0.51,0,0,0,0,0,0.03,0.25,0.43,0.03,0.011,0.006,0.015,0
19,138,235,500,12746.6,21,23,0.12,0.59,0,0.006,0,0.51,0,0,0,0,0,0.03,0.25,0.43,0.03,0.011,0.006,0.015,0
19,138,196,500,24422.2,20,23,0.12,0.59,0,0.006,0,0.51,0,0,0,0,0,0.03,0.25,0.43,0.03,0.011,0.006,0.015,0
19,138,157,500,46756.3,12,29,0.12,0.59,0,0.006,0,0.51,0,0,0,0,0,0.03,0.25,0.43,0.03,0.011,0.006,0.015,0
19,138,294,550,9.8,39,82,0.12,0.59,0,0.006,0,0.51,0,0,0,0,0,0.03,0.25,0.43,0.03,0.011,0.006,0.015,0
19,138,235,550,255.3,32,62,0.12,0.59,0,0.006,0,0.51,0,0,0,0,0,0.03,0.25,0.43,0.03,0.011,0.006,0.015,0
19,138,196,550,613.8,26,533,0.12,0.59,0,0.006,0,0.51,0,0,0,0,0,0.03,0.25,0.43,0.03,0.011,0.006,0.015,0
19,138,157,550,1449.8,35,63,0.12,0.59,0,0.006,0,0.51,0,0,0,0,0,0.03,0.25,0.43,0.03,0.011,0.006,0.015,0
19,138,118,550,4856.4,28,50,0.12,0.59,0,0.006,0,0.51,0,0,0,0,0,0.03,0.25,0.43,0.03,0.011,0.006,0.015,0
